ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF746IEZ	K562	SRSF9	MCF7	2959575	16434	25000	21	0	2
ENCFF748EAO	K562	DDX20	MCF7	2959575	16434	25000	4088	278	31
ENCFF748IDH	HepG2	PAX8	MCF7	2959575	16434	25000	7535	1326	46
ENCFF748KIJ	HepG2	ZNF432	MCF7	2959575	16434	25000	1318	187	13
ENCFF748PEB	HepG2	ZCCHC11	MCF7	2959575	16434	25000	7732	1526	53
ENCFF748SGP	HepG2	MLLT10	MCF7	2959575	16434	25000	1210	226	10
ENCFF750AGR	K562	FOXO4	MCF7	2959575	16434	25000	2730	443	22
ENCFF750QHT	HepG2	ZNF792	MCF7	2959575	16434	25000	22641	3550	174
ENCFF751VAZ	MCF-7	TEAD4	MCF7	2959575	16434	25000	8833	2424	63
ENCFF752DQV	K562	U2AF1	MCF7	2959575	16434	25000	4555	724	38
ENCFF752EMN	K562	SETDB1	MCF7	2959575	16434	25000	4672	475	38
ENCFF753CVD	HepG2	ZNF526	MCF7	2959575	16434	25000	5642	1169	50
ENCFF753LKY	MCF-7	RFX5	MCF7	2959575	16434	25000	9374	1842	83
ENCFF753OCA	HepG2	HOXA3	MCF7	2959575	16434	25000	40311	5211	327
ENCFF754CRG	HepG2	SNAPC4	MCF7	2959575	16434	25000	11880	2210	84
ENCFF754OSO	HepG2	ZNF607	MCF7	2959575	16434	25000	19387	3062	154
ENCFF754ZWP	K562	SIX5	MCF7	2959575	16434	25000	3749	553	30
ENCFF758UYX	HepG2	TBL1XR1	MCF7	2959575	16434	25000	10515	1791	101
ENCFF759YCY	HepG2	FOXA2	MCF7	2959575	16434	25000	48985	3502	422
ENCFF760HXD	HepG2	KLF11	MCF7	2959575	16434	25000	11188	2059	93
ENCFF760KQS	HepG2	NR2C2	MCF7	2959575	16434	25000	2905	548	17
ENCFF761DOS	HepG2	ZFP36	MCF7	2959575	16434	25000	3987	496	34
ENCFF761KBK	MCF-7	ZNF207	MCF7	2959575	16434	25000	2708	550	15
ENCFF761YYL	K562	REST	MCF7	2959575	16434	25000	46714	5306	405
ENCFF762NCU	HepG2	RBPJ	MCF7	2959575	16434	25000	29862	4615	239
ENCFF765MRZ	HepG2	LRRFIP1	MCF7	2959575	16434	25000	1849	399	11
ENCFF766UTT	MCF-7	HSF1	MCF7	2959575	16434	25000	933	320	5
ENCFF766VUQ	A549	TEAD4	MCF7	2959575	16434	25000	14343	2377	111
ENCFF767ZRB	HepG2	CREB3	MCF7	2959575	16434	25000	7478	1326	41
ENCFF768VRG	K562	RFX1	MCF7	2959575	16434	25000	18629	978	172
ENCFF769TUY	MCF-7	JUN	MCF7	2959575	16434	25000	4618	1440	30
ENCFF770JQM	K562	TRIM28	MCF7	2959575	16434	25000	15296	1222	128
ENCFF770RAR	HepG2	ESRRA	MCF7	2959575	16434	25000	1152	138	6
ENCFF771XZZ	K562	CGGBP1	MCF7	2959575	16434	25000	3464	773	38
ENCFF772BAU	HepG2	ZNF224	MCF7	2959575	16434	25000	11544	2076	92
ENCFF772QLT	K562	ETS2	MCF7	2959575	16434	25000	908	133	6
ENCFF773HRY	HepG2	MBNL3	MCF7	2959575	16434	25000	495	84	3
ENCFF773RNU	K562	TCF3	MCF7	2959575	16434	25000	33069	2207	272
ENCFF773XPT	K562	ZNF644	MCF7	2959575	16434	25000	12963	1422	120
ENCFF774KWE	HepG2	MGA	MCF7	2959575	16434	25000	44751	5576	359
ENCFF774NZZ	K562	RFX7	MCF7	2959575	16434	25000	1637	290	12
ENCFF775WSL	K562	BRD9	MCF7	2959575	16434	25000	15221	2385	117
ENCFF776PGI	HepG2	BHLHE40	MCF7	2959575	16434	25000	17841	2666	145
ENCFF776STO	HepG2	ZNF275	MCF7	2959575	16434	25000	12156	2299	92
ENCFF776TFX	A549	EP300	MCF7	2959575	16434	25000	25028	4444	183
ENCFF778FIE	HepG2	ZNF608	MCF7	2959575	16434	25000	12926	1989	86
ENCFF780JTP	HepG2	MLXIP	MCF7	2959575	16434	25000	5510	905	31
ENCFF782EKY	HepG2	SCMH1	MCF7	2959575	16434	25000	173	3	0
ENCFF782PIZ	K562	CTBP1	MCF7	2959575	16434	25000	46833	5335	357
ENCFF784BTI	K562	TAF1	MCF7	2959575	16434	25000	20483	3574	166
ENCFF784ICI	HepG2	IRX3	MCF7	2959575	16434	25000	9092	1567	75
ENCFF785QJM	K562	PHB2	MCF7	2959575	16434	25000	5751	396	44
ENCFF786CRW	K562	NFYA	MCF7	2959575	16434	25000	10493	1433	81
ENCFF786NAO	A549	E2F6	MCF7	2959575	16434	25000	18267	3272	114
ENCFF786UOS	HepG2	AKAP8L	MCF7	2959575	16434	25000	5253	737	27
ENCFF786YUS	HepG2	PIN1	MCF7	2959575	16434	25000	4984	822	46
ENCFF787GZD	HepG2	ZBTB33	MCF7	2959575	16434	25000	2394	399	21
ENCFF788ONH	HepG2	ATF7	MCF7	2959575	16434	25000	35691	994	300
ENCFF788YHU	K562	MBD2	MCF7	2959575	16434	25000	15328	2390	120
ENCFF790ZAQ	HepG2	XRCC5	MCF7	2959575	16434	25000	32167	5416	264
ENCFF791UUM	HepG2	ZZZ3	MCF7	2959575	16434	25000	8547	1609	67
ENCFF794IRP	K562	AGO1	MCF7	2959575	16434	25000	11120	1243	115
ENCFF794OSY	K562	ZNF780A	MCF7	2959575	16434	25000	965	153	12
ENCFF795AWO	K562	ZFP1	MCF7	2959575	16434	25000	3484	316	32
ENCFF795VJZ	HepG2	ZNF569	MCF7	2959575	16434	25000	3907	739	30
ENCFF796EMB	MCF-7	HCFC1	MCF7	2959575	16434	25000	10836	2907	75
ENCFF796KBR	MCF-7	NEUROD1	MCF7	2959575	16434	25000	5746	2267	39
ENCFF796LVD	HepG2	RBM39	MCF7	2959575	16434	25000	34131	4766	268
ENCFF797TVO	K562	HNRNPH1	MCF7	2959575	16434	25000	331	57	0
ENCFF797VEK	K562	ZZZ3	MCF7	2959575	16434	25000	2533	489	18
ENCFF798IVN	HepG2	HOXA10	MCF7	2959575	16434	25000	20494	3287	159
ENCFF798KXN	K562	NR1H2	MCF7	2959575	16434	25000	4637	887	39
ENCFF798LLI	K562	CXXC5	MCF7	2959575	16434	25000	44462	4757	350
ENCFF799VRS	HepG2	ZFP36L1	MCF7	2959575	16434	25000	13774	2279	98
ENCFF800QTO	HepG2	HNF1A	MCF7	2959575	16434	25000	14375	1422	87
ENCFF800VNW	HepG2	ZFP14	MCF7	2959575	16434	25000	2482	465	13
ENCFF802DLC	HepG2	ZNF548	MCF7	2959575	16434	25000	14277	2269	107
ENCFF802NHC	K562	CBFB	MCF7	2959575	16434	25000	7331	1142	63
ENCFF802VTG	HepG2	GLI4	MCF7	2959575	16434	25000	10450	1768	80
ENCFF803CWD	HepG2	PTBP1	MCF7	2959575	16434	25000	4716	1004	37
ENCFF804MKP	HepG2	NR2F2	MCF7	2959575	16434	25000	18150	1962	147
ENCFF804RVA	K562	EZH2	MCF7	2959575	16434	25000	1905	52	12
ENCFF804WYO	HepG2	POU2F1	MCF7	2959575	16434	25000	42690	6040	330
ENCFF806TIM	HepG2	SP1	MCF7	2959575	16434	25000	27301	2759	239
ENCFF807FNB	K562	KDM5B	MCF7	2959575	16434	25000	22327	3537	173
ENCFF807WYN	HepG2	RCOR2	MCF7	2959575	16434	25000	22027	2401	174
ENCFF808QUD	K562	TCF12	MCF7	2959575	16434	25000	26526	1099	216
ENCFF808XJN	A549	BHLHE40	MCF7	2959575	16434	25000	3598	898	25
ENCFF809JNC	K562	ZNF77	MCF7	2959575	16434	25000	859	126	4
ENCFF809NBM	HepG2	ZNF181	MCF7	2959575	16434	25000	12542	2065	120
ENCFF810GPR	MCF-7	MNT	MCF7	2959575	16434	25000	633	8	4
ENCFF810LSF	HepG2	UBTF	MCF7	2959575	16434	25000	37975	5334	297
ENCFF810OHB	K562	ZNF133	MCF7	2959575	16434	25000	1549	205	18
ENCFF810TWJ	HepG2	ZSCAN31	MCF7	2959575	16434	25000	21583	3522	159
ENCFF811LFF	HepG2	FOXQ1	MCF7	2959575	16434	25000	10393	1667	88
ENCFF813TRY	K562	DEAF1	MCF7	2959575	16434	25000	3614	696	32
ENCFF815JML	HepG2	ZNF746	MCF7	2959575	16434	25000	15149	2572	118
ENCFF815SBJ	HepG2	DRAP1	MCF7	2959575	16434	25000	25643	4076	198
ENCFF817DBR	K562	POLR2A	MCF7	2959575	16434	25000	18795	3008	160
ENCFF818RYF	A549	SIN3A	MCF7	2959575	16434	25000	11215	2557	99
ENCFF819AEG	MCF-7	GTF2F1	MCF7	2959575	16434	25000	8277	2637	67
ENCFF819NNH	HepG2	ZBTB21	MCF7	2959575	16434	25000	9621	1629	66
ENCFF821HRB	HepG2	CENPX	MCF7	2959575	16434	25000	237	28	4
ENCFF821QOS	K562	POLR2B	MCF7	2959575	16434	25000	20958	3056	167
ENCFF821XJU	K562	SIRT6	MCF7	2959575	16434	25000	746	128	8
ENCFF822FXR	K562	ZNF174	MCF7	2959575	16434	25000	1061	174	7
ENCFF823HUJ	MCF-7	ARID3A	MCF7	2959575	16434	25000	799	111	3
ENCFF823RYG	K562	THAP1	MCF7	2959575	16434	25000	4743	936	40
ENCFF824EJC	K562	ZNF609	MCF7	2959575	16434	25000	5236	947	50
ENCFF825GVH	HepG2	ZBTB10	MCF7	2959575	16434	25000	11885	1812	106
ENCFF825ROC	HepG2	ZFP64	MCF7	2959575	16434	25000	9550	1253	74
ENCFF825TUP	HepG2	PAXIP1	MCF7	2959575	16434	25000	54090	5382	446
ENCFF825WJM	HepG2	ZNF547	MCF7	2959575	16434	25000	19115	3100	149
ENCFF825ZIU	K562	ZNF512	MCF7	2959575	16434	25000	22801	492	159
ENCFF826QOG	K562	HINFP	MCF7	2959575	16434	25000	6460	640	54
ENCFF827VMW	HepG2	IRF5	MCF7	2959575	16434	25000	11119	1759	73
ENCFF828TUW	HepG2	JUNB	MCF7	2959575	16434	25000	8034	1153	71
ENCFF829FZW	K562	KDM1A	MCF7	2959575	16434	25000	31150	1526	248
ENCFF830MTX	K562	ZBTB12	MCF7	2959575	16434	25000	8724	1293	75
ENCFF831MUI	HepG2	MIXL1	MCF7	2959575	16434	25000	27651	3641	216
ENCFF831NDQ	K562	E2F6	MCF7	2959575	16434	25000	33752	3926	295
ENCFF832DBU	K562	DLX4	MCF7	2959575	16434	25000	531	72	5
ENCFF833VNB	HepG2	RBFOX2	MCF7	2959575	16434	25000	46393	4379	353
ENCFF833ZNA	K562	HNRNPLL	MCF7	2959575	16434	25000	15044	2545	115
ENCFF835FPJ	K562	NR2F6	MCF7	2959575	16434	25000	23946	1711	199
ENCFF835NOD	K562	PTBP1	MCF7	2959575	16434	25000	4900	655	28
ENCFF835PDO	K562	ZFP91	MCF7	2959575	16434	25000	13463	1342	123
ENCFF835PIH	A549	HMGA2	MCF7	2959575	16434	25000	6019	1460	53
ENCFF835WKW	HepG2	MXD1	MCF7	2959575	16434	25000	18147	2804	153
ENCFF836PGX	K562	NCOR1	MCF7	2959575	16434	25000	24804	2099	203
ENCFF836QUB	HepG2	HHEX	MCF7	2959575	16434	25000	8260	790	74
ENCFF837BSM	HepG2	ZNF485	MCF7	2959575	16434	25000	9316	1401	72
ENCFF837NNR	K562	MAZ	MCF7	2959575	16434	25000	40425	5757	343
ENCFF838GFC	K562	CUX1	MCF7	2959575	16434	25000	6483	588	59
ENCFF838QED	HepG2	ZFAT	MCF7	2959575	16434	25000	3901	705	22
ENCFF839GAS	K562	ZFP36	MCF7	2959575	16434	25000	24530	1466	192
ENCFF839QEL	K562	GTF2A2	MCF7	2959575	16434	25000	6508	740	56
ENCFF840NZE	K562	ZFX	MCF7	2959575	16434	25000	37673	5043	297
ENCFF840RWO	HepG2	ELF1	MCF7	2959575	16434	25000	22425	3666	162
ENCFF840SLB	K562	ZNF316	MCF7	2959575	16434	25000	76177	1936	633
ENCFF841BQO	HepG2	ZNF34	MCF7	2959575	16434	25000	9609	1718	77
ENCFF841GDS	HepG2	TEAD4	MCF7	2959575	16434	25000	16677	1427	137
ENCFF841YHN	HepG2	ZNF572	MCF7	2959575	16434	25000	11645	1855	69
ENCFF843NBV	K562	ZNF347	MCF7	2959575	16434	25000	934	141	10
ENCFF846CPP	MCF-7	BMI1	MCF7	2959575	16434	25000	9343	1331	93
ENCFF847EOB	HepG2	ZC3H4	MCF7	2959575	16434	25000	7266	1457	47
ENCFF847QJI	K562	ZNF592	MCF7	2959575	16434	25000	38753	3811	343
ENCFF847ZHF	K562	NR2F2	MCF7	2959575	16434	25000	20230	1814	179
ENCFF849VEO	K562	RBM25	MCF7	2959575	16434	25000	50583	1522	409
ENCFF850FVG	HepG2	RXRB	MCF7	2959575	16434	25000	41814	5078	330
ENCFF851DRP	HepG2	SRSF9	MCF7	2959575	16434	25000	961	3	9
ENCFF851UTY	A549	ATF3	MCF7	2959575	16434	25000	10983	2687	80
ENCFF852ZIK	K562	NR4A1	MCF7	2959575	16434	25000	15441	1701	145
ENCFF853ULZ	MCF-7	MBD2	MCF7	2959575	16434	25000	11352	3693	84
ENCFF853YIS	HepG2	ZFP41	MCF7	2959575	16434	25000	6217	1145	40
ENCFF854DNO	HepG2	ZNF230	MCF7	2959575	16434	25000	15521	2571	105
ENCFF854KWX	HepG2	ZNF740	MCF7	2959575	16434	25000	11308	1938	97
ENCFF854SNX	K562	ZNF699	MCF7	2959575	16434	25000	676	28	6
ENCFF854WAP	K562	HNRNPL	MCF7	2959575	16434	25000	8053	1224	59
ENCFF854ZPK	HepG2	KIAA2018	MCF7	2959575	16434	25000	3686	717	20
ENCFF855VUF	HepG2	EHMT2	MCF7	2959575	16434	25000	11365	756	95
ENCFF856AHX	HepG2	ZNF605	MCF7	2959575	16434	25000	27523	4168	199
ENCFF856QFA	HepG2	ZBTB2	MCF7	2959575	16434	25000	11506	2087	80
ENCFF856VYW	MCF-7	ZKSCAN1	MCF7	2959575	16434	25000	4222	633	31
ENCFF857BXY	HepG2	CREBL2	MCF7	2959575	16434	25000	6108	1203	35
ENCFF857LEC	A549	ZNF302	MCF7	2959575	16434	25000	2825	684	10
ENCFF857LGS	MCF-7	FOSL2	MCF7	2959575	16434	25000	14118	3334	99
ENCFF858ASA	A549	CREB1	MCF7	2959575	16434	25000	1875	489	15
ENCFF858SAF	HepG2	THAP9	MCF7	2959575	16434	25000	21119	3776	166
ENCFF861DOL	MCF-7	ZFX	MCF7	2959575	16434	25000	23767	4026	180
ENCFF861MUF	HepG2	STAT6	MCF7	2959575	16434	25000	10726	1920	76
ENCFF861ZJL	K562	MEIS2	MCF7	2959575	16434	25000	47472	2977	381
ENCFF862DEO	K562	SRSF1	MCF7	2959575	16434	25000	1170	280	10
ENCFF862UUR	K562	WHSC1	MCF7	2959575	16434	25000	1610	72	13
ENCFF862WTX	HepG2	SRY	MCF7	2959575	16434	25000	16052	2534	118
ENCFF862ZEX	HepG2	FOXP1	MCF7	2959575	16434	25000	29002	2610	236
ENCFF863ZFH	K562	ATF6	MCF7	2959575	16434	25000	7914	1402	60
ENCFF864XZP	K562	ZNF384	MCF7	2959575	16434	25000	21370	1945	205
ENCFF865WCB	HepG2	ZNF317	MCF7	2959575	16434	25000	23285	3189	183
ENCFF866ARI	K562	HMG20A	MCF7	2959575	16434	25000	14437	2132	125
ENCFF866HGW	HepG2	ZNF282	MCF7	2959575	16434	25000	1150	33	8
ENCFF866OZW	K562	GTF2I	MCF7	2959575	16434	25000	23301	1419	192
ENCFF868DTR	HepG2	ZNF142	MCF7	2959575	16434	25000	14811	2433	106
ENCFF868LEZ	HepG2	AHR	MCF7	2959575	16434	25000	11699	2151	93
ENCFF868TYP	A549	SIX5	MCF7	2959575	16434	25000	8327	1885	60
ENCFF869BHB	HepG2	SALL1	MCF7	2959575	16434	25000	60173	6779	477
ENCFF869RFC	K562	DDIT3	MCF7	2959575	16434	25000	4135	440	34
ENCFF870ORM	MCF-7	DPF2	MCF7	2959575	16434	25000	19937	5336	145
ENCFF871PDU	HepG2	CREM	MCF7	2959575	16434	25000	29867	3841	242
ENCFF872DSQ	HepG2	ISX	MCF7	2959575	16434	25000	5201	947	44
ENCFF873OHG	HepG2	PLRG1	MCF7	2959575	16434	25000	2062	16	18
ENCFF873SVI	MCF-7	MAFK	MCF7	2959575	16434	25000	12604	914	117
ENCFF873VFI	K562	ZNF319	MCF7	2959575	16434	25000	7242	605	71
ENCFF874HXM	HepG2	ZNF772	MCF7	2959575	16434	25000	22216	3447	160
ENCFF875JMR	K562	CREB5	MCF7	2959575	16434	25000	1993	299	23
ENCFF876JKA	A549	HEYL	MCF7	2959575	16434	25000	3096	772	27
ENCFF877ZKU	K562	YBX3	MCF7	2959575	16434	25000	1793	185	11
ENCFF878TPY	HepG2	ZNF251	MCF7	2959575	16434	25000	3198	567	20
ENCFF878YXY	HepG2	NCOR1	MCF7	2959575	16434	25000	24540	2459	198
ENCFF879KUL	HepG2	ZNF720	MCF7	2959575	16434	25000	1877	379	16
ENCFF879NTL	K562	ARID1B	MCF7	2959575	16434	25000	53275	3717	430
ENCFF881DAT	K562	ZMIZ1	MCF7	2959575	16434	25000	11134	1654	95
ENCFF881MMD	K562	ZNF124	MCF7	2959575	16434	25000	1330	104	9
ENCFF882GQF	HepG2	ZNF589	MCF7	2959575	16434	25000	10467	1694	74
ENCFF882JOB	HepG2	MXD4	MCF7	2959575	16434	25000	20493	3356	143
ENCFF882ZEN	K562	MED1	MCF7	2959575	16434	25000	1499	198	15
ENCFF882ZZZ	MCF-7	CTBP1	MCF7	2959575	16434	25000	28108	6170	226
ENCFF884MNF	K562	SIN3A	MCF7	2959575	16434	25000	15671	2384	127
ENCFF885HJI	K562	ZNF668	MCF7	2959575	16434	25000	4619	446	37
ENCFF885VKD	HepG2	ATF4	MCF7	2959575	16434	25000	4798	693	47
ENCFF886BDQ	K562	ETS1	MCF7	2959575	16434	25000	14161	2279	113
ENCFF886KDK	A549	TAF1	MCF7	2959575	16434	25000	17234	3884	115
ENCFF886UMM	K562	PRPF4	MCF7	2959575	16434	25000	7218	1524	61
ENCFF887ZDT	K562	ZNF586	MCF7	2959575	16434	25000	1635	251	21
ENCFF888CKG	K562	SPI1	MCF7	2959575	16434	25000	32635	2200	262
ENCFF889QAN	MCF-7	SMARCE1	MCF7	2959575	16434	25000	15395	4182	120
ENCFF889QYR	K562	SUZ12	MCF7	2959575	16434	25000	2739	385	23
ENCFF889SKN	HepG2	TAF15	MCF7	2959575	16434	25000	19968	2927	164
ENCFF889SYG	HepG2	THAP11	MCF7	2959575	16434	25000	37312	5371	296
ENCFF889XXJ	K562	GABPA	MCF7	2959575	16434	25000	33646	4205	257
ENCFF890ZHY	HepG2	ELK4	MCF7	2959575	16434	25000	2496	510	20
ENCFF891OQP	K562	ARID3A	MCF7	2959575	16434	25000	11386	1174	94
ENCFF893YKY	K562	PPARD	MCF7	2959575	16434	25000	708	39	9
ENCFF894XVP	HepG2	PHB2	MCF7	2959575	16434	25000	827	8	3
ENCFF896EHN	HepG2	ZMAT5	MCF7	2959575	16434	25000	810	140	5
ENCFF896PGF	HepG2	ZSCAN29	MCF7	2959575	16434	25000	16694	2582	135
ENCFF896QHA	MCF-7	ZNF444	MCF7	2959575	16434	25000	24330	5918	178
ENCFF898LPA	HepG2	ZNF703	MCF7	2959575	16434	25000	7511	1268	50
ENCFF898ZHK	HepG2	ZNF619	MCF7	2959575	16434	25000	11868	2180	73
ENCFF899BJR	K562	ZNF696	MCF7	2959575	16434	25000	876	116	8
ENCFF902BKY	HepG2	HDAC2	MCF7	2959575	16434	25000	26516	3160	201
ENCFF902EKZ	HepG2	TCF3	MCF7	2959575	16434	25000	5314	913	40
ENCFF902PJA	HepG2	KDM2A	MCF7	2959575	16434	25000	40008	6280	334
ENCFF903IZG	HepG2	ZNF891	MCF7	2959575	16434	25000	18119	2957	127
ENCFF904DOZ	HepG2	MYBL2	MCF7	2959575	16434	25000	24433	3490	212
ENCFF904LYG	HepG2	ZSCAN22	MCF7	2959575	16434	25000	6348	1008	46
ENCFF904RTN	K562	E2F1	MCF7	2959575	16434	25000	10186	1786	86
ENCFF905RSN	K562	ZNF224	MCF7	2959575	16434	25000	2545	413	22
ENCFF906HIO	HepG2	KDM3A	MCF7	2959575	16434	25000	18764	3234	143
ENCFF906PUB	K562	THRB	MCF7	2959575	16434	25000	11193	1381	93
ENCFF906SCU	HepG2	ZBTB49	MCF7	2959575	16434	25000	3680	684	32
ENCFF906WDG	HepG2	ZNF773	MCF7	2959575	16434	25000	6698	1163	59
ENCFF908MWB	K562	SMARCC2	MCF7	2959575	16434	25000	14841	1353	132
ENCFF908SNB	K562	ZKSCAN8	MCF7	2959575	16434	25000	11420	980	112
ENCFF909XQR	HepG2	RARG	MCF7	2959575	16434	25000	4041	807	41
ENCFF913YMX	K562	ZNF551	MCF7	2959575	16434	25000	928	120	13
ENCFF914IWA	HepG2	ATF1	MCF7	2959575	16434	25000	13982	2094	104
ENCFF916CTU	K562	ZBTB1	MCF7	2959575	16434	25000	8300	1338	79
ENCFF918BZG	K562	PTTG1	MCF7	2959575	16434	25000	4329	272	45
ENCFF918TGZ	HepG2	LBX2	MCF7	2959575	16434	25000	7047	1149	43
ENCFF919ZSN	HepG2	ONECUT1	MCF7	2959575	16434	25000	36865	1943	280
ENCFF920PLY	HepG2	ZNF777	MCF7	2959575	16434	25000	21023	2864	179
ENCFF921BXP	K562	STAG1	MCF7	2959575	16434	25000	11429	1934	85
ENCFF921PQB	HepG2	BRD4	MCF7	2959575	16434	25000	5036	1247	35
ENCFF921XWH	HepG2	ZFYVE20	MCF7	2959575	16434	25000	4297	678	26
ENCFF922MYE	K562	POLR2H	MCF7	2959575	16434	25000	23301	3044	183
ENCFF922RHM	K562	ZNF215	MCF7	2959575	16434	25000	7312	562	71
ENCFF924FYI	K562	EWSR1	MCF7	2959575	16434	25000	1268	304	9
ENCFF924VAH	HepG2	ZNF441	MCF7	2959575	16434	25000	19278	2735	172
ENCFF925GLW	K562	E2F8	MCF7	2959575	16434	25000	11415	2056	74
ENCFF926UHP	HepG2	RNF219	MCF7	2959575	16434	25000	5805	1045	43
ENCFF927JRS	HepG2	ZNF263	MCF7	2959575	16434	25000	27784	3368	205
ENCFF927LFN	HepG2	ZBTB40	MCF7	2959575	16434	25000	20175	2775	147
ENCFF927NEU	K562	TBPL1	MCF7	2959575	16434	25000	5983	1342	51
ENCFF927VIS	K562	PREB	MCF7	2959575	16434	25000	4290	747	40
ENCFF928BHE	K562	DIDO1	MCF7	2959575	16434	25000	6657	1002	53
ENCFF928UFW	K562	KDM4B	MCF7	2959575	16434	25000	393	23	4
ENCFF929XBL	HepG2	CEBPD	MCF7	2959575	16434	25000	19715	2248	170
ENCFF930FAL	HepG2	ZBTB46	MCF7	2959575	16434	25000	5266	900	33
ENCFF930WPG	K562	RAD21	MCF7	2959575	16434	25000	42144	4979	382
ENCFF931JDS	HepG2	YEATS4	MCF7	2959575	16434	25000	30086	4490	232
ENCFF931LUC	K562	NR0B1	MCF7	2959575	16434	25000	138	7	0
ENCFF932FVX	K562	ZNF146	MCF7	2959575	16434	25000	15326	199	120
ENCFF932UJX	MCF-7	SP1	MCF7	2959575	16434	25000	2019	393	13
ENCFF932ZCO	K562	ZNF280A	MCF7	2959575	16434	25000	4933	78	45
ENCFF934NEX	K562	SMAD4	MCF7	2959575	16434	25000	8335	1466	77
ENCFF936WES	K562	RELA	MCF7	2959575	16434	25000	6528	736	59
ENCFF937QYU	K562	RBM17	MCF7	2959575	16434	25000	51	10	0
ENCFF938KVY	HepG2	SP4	MCF7	2959575	16434	25000	23596	3710	184
ENCFF938PFW	HepG2	MEF2A	MCF7	2959575	16434	25000	8659	1311	69
ENCFF938ZPZ	K562	E2F7	MCF7	2959575	16434	25000	2627	435	17
ENCFF941EDY	K562	BCL6	MCF7	2959575	16434	25000	2835	266	35
ENCFF942JZO	HepG2	FOXC1	MCF7	2959575	16434	25000	19425	3173	149
ENCFF942JZR	K562	COPS2	MCF7	2959575	16434	25000	31	3	1
ENCFF942VGF	K562	RBBP5	MCF7	2959575	16434	25000	24718	3426	211
ENCFF944IDN	HepG2	MAFG	MCF7	2959575	16434	25000	3591	463	26
ENCFF944LWS	K562	BRF2	MCF7	2959575	16434	25000	47	4	0
ENCFF945IST	K562	ZNF57	MCF7	2959575	16434	25000	2142	329	21
ENCFF946CTR	K562	NR2C2	MCF7	2959575	16434	25000	9766	1606	72
ENCFF946LHJ	HepG2	TBX2	MCF7	2959575	16434	25000	43822	5562	355
ENCFF947AEO	K562	CHD2	MCF7	2959575	16434	25000	9807	1549	68
ENCFF948XVV	HepG2	IKZF4	MCF7	2959575	16434	25000	9794	1717	73
ENCFF950HXZ	HepG2	BATF2	MCF7	2959575	16434	25000	7554	1309	69
ENCFF950IYB	K562	CREB3	MCF7	2959575	16434	25000	10735	1123	112
ENCFF951CCL	HepG2	CBFB	MCF7	2959575	16434	25000	16309	2755	110
ENCFF951KHS	K562	POLR2AphosphoS2	MCF7	2959575	16434	25000	8918	1171	75
ENCFF951QPJ	HepG2	CEBPG	MCF7	2959575	16434	25000	41852	3753	362
ENCFF952WKN	K562	ARHGAP35	MCF7	2959575	16434	25000	3295	356	32
ENCFF953FNE	HepG2	FUBP3	MCF7	2959575	16434	25000	7750	1348	62
ENCFF954EXR	HepG2	PITX1	MCF7	2959575	16434	25000	29345	3804	261
ENCFF955LND	HepG2	GPN1	MCF7	2959575	16434	25000	2447	416	18
ENCFF955QCD	K562	TRIP13	MCF7	2959575	16434	25000	1556	145	9
ENCFF956MGE	K562	PCBP1	MCF7	2959575	16434	25000	10979	1482	87
ENCFF957CVJ	K562	FOXJ2	MCF7	2959575	16434	25000	15372	1946	111
ENCFF958FYM	HepG2	MNX1	MCF7	2959575	16434	25000	35705	4894	281
ENCFF958OUE	HepG2	YY1	MCF7	2959575	16434	25000	23464	3978	185
ENCFF959TJF	HepG2	ZNF296	MCF7	2959575	16434	25000	6432	969	50
ENCFF959ZKZ	K562	ZNF707	MCF7	2959575	16434	25000	3192	260	32
ENCFF960SMD	K562	NR3C1	MCF7	2959575	16434	25000	2521	470	19
ENCFF963QEL	HepG2	ZNF552	MCF7	2959575	16434	25000	8375	1434	58
ENCFF964FPZ	HepG2	ZNF281	MCF7	2959575	16434	25000	22570	2917	184
ENCFF965BNM	HepG2	ZNF136	MCF7	2959575	16434	25000	10927	1941	89
ENCFF967URJ	K562	TBL1XR1	MCF7	2959575	16434	25000	15473	1997	136
ENCFF970MPY	MCF-7	NRF1	MCF7	2959575	16434	25000	5781	1314	39
ENCFF970QKS	K562	CREB1	MCF7	2959575	16434	25000	18545	3075	151
ENCFF971VQT	HepG2	ZMYM3	MCF7	2959575	16434	25000	11910	955	100
ENCFF971YTJ	K562	SMAD5	MCF7	2959575	16434	25000	21638	3286	179
ENCFF972FNO	MCF-7	MLLT1	MCF7	2959575	16434	25000	2727	755	21
ENCFF972OBR	K562	NFATC3	MCF7	2959575	16434	25000	11353	1392	86
ENCFF974IPP	K562	FOXP4	MCF7	2959575	16434	25000	6531	1094	50
ENCFF974NTF	HepG2	NCOA2	MCF7	2959575	16434	25000	31792	3659	283
ENCFF974SGQ	HepG2	HOMEZ	MCF7	2959575	16434	25000	26904	3204	222
ENCFF975UOJ	MCF-7	MTA3	MCF7	2959575	16434	25000	2668	767	25
ENCFF975YZR	HepG2	ZNF672	MCF7	2959575	16434	25000	3277	546	24
ENCFF976LBY	HepG2	MAF1	MCF7	2959575	16434	25000	7744	1483	61
