ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF743CDY	HepG2	ZMYM2	K562	2959575	15496	25000	20566	2107	160
ENCFF743JJF	K562	PATZ1	K562	2959575	15496	25000	2431	967	25
ENCFF744HGY	HepG2	NPAS2	K562	2959575	15496	25000	1397	157	15
ENCFF744HVD	K562	USF2	K562	2959575	15496	25000	3623	772	31
ENCFF745JFN	HepG2	GLMP	K562	2959575	15496	25000	1067	139	4
ENCFF746GDG	K562	NR2F1	K562	2959575	15496	25000	36251	8003	309
ENCFF746IEZ	K562	SRSF9	K562	2959575	15496	25000	21	0	2
ENCFF748EAO	K562	DDX20	K562	2959575	15496	25000	4088	1423	31
ENCFF748IDH	HepG2	PAX8	K562	2959575	15496	25000	7535	1058	46
ENCFF748KIJ	HepG2	ZNF432	K562	2959575	15496	25000	1318	136	13
ENCFF748PEB	HepG2	ZCCHC11	K562	2959575	15496	25000	7732	1342	53
ENCFF748SGP	HepG2	MLLT10	K562	2959575	15496	25000	1210	171	10
ENCFF750AGR	K562	FOXO4	K562	2959575	15496	25000	2730	897	22
ENCFF750QHT	HepG2	ZNF792	K562	2959575	15496	25000	22641	3064	174
ENCFF751VAZ	MCF-7	TEAD4	K562	2959575	15496	25000	8833	612	63
ENCFF752DQV	K562	U2AF1	K562	2959575	15496	25000	4555	687	38
ENCFF752EMN	K562	SETDB1	K562	2959575	15496	25000	4672	836	38
ENCFF753CVD	HepG2	ZNF526	K562	2959575	15496	25000	5642	1034	50
ENCFF753LKY	MCF-7	RFX5	K562	2959575	15496	25000	9374	994	83
ENCFF753OCA	HepG2	HOXA3	K562	2959575	15496	25000	40311	4443	327
ENCFF754CRG	HepG2	SNAPC4	K562	2959575	15496	25000	11880	1944	84
ENCFF754OSO	HepG2	ZNF607	K562	2959575	15496	25000	19387	2639	154
ENCFF754ZWP	K562	SIX5	K562	2959575	15496	25000	3749	860	30
ENCFF758UYX	HepG2	TBL1XR1	K562	2959575	15496	25000	10515	1481	101
ENCFF759YCY	HepG2	FOXA2	K562	2959575	15496	25000	48985	2404	422
ENCFF760HXD	HepG2	KLF11	K562	2959575	15496	25000	11188	1794	93
ENCFF760KQS	HepG2	NR2C2	K562	2959575	15496	25000	2905	536	17
ENCFF761DOS	HepG2	ZFP36	K562	2959575	15496	25000	3987	337	34
ENCFF761KBK	MCF-7	ZNF207	K562	2959575	15496	25000	2708	245	15
ENCFF761YYL	K562	REST	K562	2959575	15496	25000	46714	6245	405
ENCFF762NCU	HepG2	RBPJ	K562	2959575	15496	25000	29862	3762	239
ENCFF765MRZ	HepG2	LRRFIP1	K562	2959575	15496	25000	1849	318	11
ENCFF766UTT	MCF-7	HSF1	K562	2959575	15496	25000	933	128	5
ENCFF766VUQ	A549	TEAD4	K562	2959575	15496	25000	14343	1244	111
ENCFF767ZRB	HepG2	CREB3	K562	2959575	15496	25000	7478	1105	41
ENCFF768VRG	K562	RFX1	K562	2959575	15496	25000	18629	1672	172
ENCFF769TUY	MCF-7	JUN	K562	2959575	15496	25000	4618	648	30
ENCFF770JQM	K562	TRIM28	K562	2959575	15496	25000	15296	3372	128
ENCFF770RAR	HepG2	ESRRA	K562	2959575	15496	25000	1152	148	6
ENCFF771XZZ	K562	CGGBP1	K562	2959575	15496	25000	3464	1034	38
ENCFF772BAU	HepG2	ZNF224	K562	2959575	15496	25000	11544	1773	92
ENCFF772QLT	K562	ETS2	K562	2959575	15496	25000	908	302	6
ENCFF773HRY	HepG2	MBNL3	K562	2959575	15496	25000	495	70	3
ENCFF773RNU	K562	TCF3	K562	2959575	15496	25000	33069	7989	272
ENCFF773XPT	K562	ZNF644	K562	2959575	15496	25000	12963	5108	120
ENCFF774KWE	HepG2	MGA	K562	2959575	15496	25000	44751	5153	359
ENCFF774NZZ	K562	RFX7	K562	2959575	15496	25000	1637	612	12
ENCFF775WSL	K562	BRD9	K562	2959575	15496	25000	15221	6486	117
ENCFF776PGI	HepG2	BHLHE40	K562	2959575	15496	25000	17841	2179	145
ENCFF776STO	HepG2	ZNF275	K562	2959575	15496	25000	12156	1955	92
ENCFF776TFX	A549	EP300	K562	2959575	15496	25000	25028	2874	183
ENCFF778FIE	HepG2	ZNF608	K562	2959575	15496	25000	12926	1628	86
ENCFF780JTP	HepG2	MLXIP	K562	2959575	15496	25000	5510	795	31
ENCFF782EKY	HepG2	SCMH1	K562	2959575	15496	25000	173	4	0
ENCFF782PIZ	K562	CTBP1	K562	2959575	15496	25000	46833	10951	357
ENCFF784BTI	K562	TAF1	K562	2959575	15496	25000	20483	5634	166
ENCFF784ICI	HepG2	IRX3	K562	2959575	15496	25000	9092	1244	75
ENCFF785QJM	K562	PHB2	K562	2959575	15496	25000	5751	2352	44
ENCFF786CRW	K562	NFYA	K562	2959575	15496	25000	10493	1921	81
ENCFF786NAO	A549	E2F6	K562	2959575	15496	25000	18267	2765	114
ENCFF786UOS	HepG2	AKAP8L	K562	2959575	15496	25000	5253	518	27
ENCFF786YUS	HepG2	PIN1	K562	2959575	15496	25000	4984	716	46
ENCFF787GZD	HepG2	ZBTB33	K562	2959575	15496	25000	2394	372	21
ENCFF788ONH	HepG2	ATF7	K562	2959575	15496	25000	35691	1028	300
ENCFF788YHU	K562	MBD2	K562	2959575	15496	25000	15328	5289	120
ENCFF790ZAQ	HepG2	XRCC5	K562	2959575	15496	25000	32167	3897	264
ENCFF791UUM	HepG2	ZZZ3	K562	2959575	15496	25000	8547	1409	67
ENCFF794IRP	K562	AGO1	K562	2959575	15496	25000	11120	998	115
ENCFF794OSY	K562	ZNF780A	K562	2959575	15496	25000	965	282	12
ENCFF795AWO	K562	ZFP1	K562	2959575	15496	25000	3484	770	32
ENCFF795VJZ	HepG2	ZNF569	K562	2959575	15496	25000	3907	656	30
ENCFF796EMB	MCF-7	HCFC1	K562	2959575	15496	25000	10836	2002	75
ENCFF796KBR	MCF-7	NEUROD1	K562	2959575	15496	25000	5746	589	39
ENCFF796LVD	HepG2	RBM39	K562	2959575	15496	25000	34131	3493	268
ENCFF797TVO	K562	HNRNPH1	K562	2959575	15496	25000	331	45	0
ENCFF797VEK	K562	ZZZ3	K562	2959575	15496	25000	2533	732	18
ENCFF798IVN	HepG2	HOXA10	K562	2959575	15496	25000	20494	2753	159
ENCFF798KXN	K562	NR1H2	K562	2959575	15496	25000	4637	1252	39
ENCFF798LLI	K562	CXXC5	K562	2959575	15496	25000	44462	10719	350
ENCFF799VRS	HepG2	ZFP36L1	K562	2959575	15496	25000	13774	1929	98
ENCFF800QTO	HepG2	HNF1A	K562	2959575	15496	25000	14375	1244	87
ENCFF800VNW	HepG2	ZFP14	K562	2959575	15496	25000	2482	407	13
ENCFF802DLC	HepG2	ZNF548	K562	2959575	15496	25000	14277	1831	107
ENCFF802NHC	K562	CBFB	K562	2959575	15496	25000	7331	2044	63
ENCFF802VTG	HepG2	GLI4	K562	2959575	15496	25000	10450	1419	80
ENCFF803CWD	HepG2	PTBP1	K562	2959575	15496	25000	4716	729	37
ENCFF804MKP	HepG2	NR2F2	K562	2959575	15496	25000	18150	1677	147
ENCFF804RVA	K562	EZH2	K562	2959575	15496	25000	1905	176	12
ENCFF804WYO	HepG2	POU2F1	K562	2959575	15496	25000	42690	4891	330
ENCFF806TIM	HepG2	SP1	K562	2959575	15496	25000	27301	2413	239
ENCFF807FNB	K562	KDM5B	K562	2959575	15496	25000	22327	4943	173
ENCFF807WYN	HepG2	RCOR2	K562	2959575	15496	25000	22027	2090	174
ENCFF808QUD	K562	TCF12	K562	2959575	15496	25000	26526	6479	216
ENCFF808XJN	A549	BHLHE40	K562	2959575	15496	25000	3598	717	25
ENCFF809JNC	K562	ZNF77	K562	2959575	15496	25000	859	211	4
ENCFF809NBM	HepG2	ZNF181	K562	2959575	15496	25000	12542	1666	120
ENCFF810GPR	MCF-7	MNT	K562	2959575	15496	25000	633	1	4
ENCFF810LSF	HepG2	UBTF	K562	2959575	15496	25000	37975	4001	297
ENCFF810OHB	K562	ZNF133	K562	2959575	15496	25000	1549	490	18
ENCFF810TWJ	HepG2	ZSCAN31	K562	2959575	15496	25000	21583	2860	159
ENCFF811LFF	HepG2	FOXQ1	K562	2959575	15496	25000	10393	1261	88
ENCFF813TRY	K562	DEAF1	K562	2959575	15496	25000	3614	991	32
ENCFF815JML	HepG2	ZNF746	K562	2959575	15496	25000	15149	2072	118
ENCFF815SBJ	HepG2	DRAP1	K562	2959575	15496	25000	25643	3467	198
ENCFF817DBR	K562	POLR2A	K562	2959575	15496	25000	18795	4268	160
ENCFF818RYF	A549	SIN3A	K562	2959575	15496	25000	11215	1952	99
ENCFF819AEG	MCF-7	GTF2F1	K562	2959575	15496	25000	8277	1454	67
ENCFF819NNH	HepG2	ZBTB21	K562	2959575	15496	25000	9621	1476	66
ENCFF821HRB	HepG2	CENPX	K562	2959575	15496	25000	237	25	4
ENCFF821QOS	K562	POLR2B	K562	2959575	15496	25000	20958	4507	167
ENCFF821XJU	K562	SIRT6	K562	2959575	15496	25000	746	137	8
ENCFF822FXR	K562	ZNF174	K562	2959575	15496	25000	1061	461	7
ENCFF823HUJ	MCF-7	ARID3A	K562	2959575	15496	25000	799	27	3
ENCFF823RYG	K562	THAP1	K562	2959575	15496	25000	4743	1004	40
ENCFF824EJC	K562	ZNF609	K562	2959575	15496	25000	5236	1689	50
ENCFF825GVH	HepG2	ZBTB10	K562	2959575	15496	25000	11885	1519	106
ENCFF825ROC	HepG2	ZFP64	K562	2959575	15496	25000	9550	1009	74
ENCFF825TUP	HepG2	PAXIP1	K562	2959575	15496	25000	54090	4444	446
ENCFF825WJM	HepG2	ZNF547	K562	2959575	15496	25000	19115	2560	149
ENCFF825ZIU	K562	ZNF512	K562	2959575	15496	25000	22801	1273	159
ENCFF826QOG	K562	HINFP	K562	2959575	15496	25000	6460	2024	54
ENCFF827VMW	HepG2	IRF5	K562	2959575	15496	25000	11119	1389	73
ENCFF828TUW	HepG2	JUNB	K562	2959575	15496	25000	8034	960	71
ENCFF829FZW	K562	KDM1A	K562	2959575	15496	25000	31150	5694	248
ENCFF830MTX	K562	ZBTB12	K562	2959575	15496	25000	8724	2814	75
ENCFF831MUI	HepG2	MIXL1	K562	2959575	15496	25000	27651	2920	216
ENCFF831NDQ	K562	E2F6	K562	2959575	15496	25000	33752	6078	295
ENCFF832DBU	K562	DLX4	K562	2959575	15496	25000	531	125	5
ENCFF833VNB	HepG2	RBFOX2	K562	2959575	15496	25000	46393	3552	353
ENCFF833ZNA	K562	HNRNPLL	K562	2959575	15496	25000	15044	3189	115
ENCFF835FPJ	K562	NR2F6	K562	2959575	15496	25000	23946	5983	199
ENCFF835NOD	K562	PTBP1	K562	2959575	15496	25000	4900	1124	28
ENCFF835PDO	K562	ZFP91	K562	2959575	15496	25000	13463	2567	123
ENCFF835PIH	A549	HMGA2	K562	2959575	15496	25000	6019	1108	53
ENCFF835WKW	HepG2	MXD1	K562	2959575	15496	25000	18147	2265	153
ENCFF836PGX	K562	NCOR1	K562	2959575	15496	25000	24804	7548	203
ENCFF836QUB	HepG2	HHEX	K562	2959575	15496	25000	8260	614	74
ENCFF837BSM	HepG2	ZNF485	K562	2959575	15496	25000	9316	1127	72
ENCFF837NNR	K562	MAZ	K562	2959575	15496	25000	40425	8906	343
ENCFF838GFC	K562	CUX1	K562	2959575	15496	25000	6483	2333	59
ENCFF838QED	HepG2	ZFAT	K562	2959575	15496	25000	3901	590	22
ENCFF839GAS	K562	ZFP36	K562	2959575	15496	25000	24530	2734	192
ENCFF839QEL	K562	GTF2A2	K562	2959575	15496	25000	6508	1871	56
ENCFF840NZE	K562	ZFX	K562	2959575	15496	25000	37673	7900	297
ENCFF840RWO	HepG2	ELF1	K562	2959575	15496	25000	22425	3256	162
ENCFF840SLB	K562	ZNF316	K562	2959575	15496	25000	76177	5048	633
ENCFF841BQO	HepG2	ZNF34	K562	2959575	15496	25000	9609	1386	77
ENCFF841GDS	HepG2	TEAD4	K562	2959575	15496	25000	16677	1037	137
ENCFF841YHN	HepG2	ZNF572	K562	2959575	15496	25000	11645	1409	69
ENCFF843NBV	K562	ZNF347	K562	2959575	15496	25000	934	302	10
ENCFF846CPP	MCF-7	BMI1	K562	2959575	15496	25000	9343	561	93
ENCFF847EOB	HepG2	ZC3H4	K562	2959575	15496	25000	7266	1192	47
ENCFF847QJI	K562	ZNF592	K562	2959575	15496	25000	38753	12275	343
ENCFF847ZHF	K562	NR2F2	K562	2959575	15496	25000	20230	6412	179
ENCFF849VEO	K562	RBM25	K562	2959575	15496	25000	50583	2309	409
ENCFF850FVG	HepG2	RXRB	K562	2959575	15496	25000	41814	4192	330
ENCFF851DRP	HepG2	SRSF9	K562	2959575	15496	25000	961	4	9
ENCFF851UTY	A549	ATF3	K562	2959575	15496	25000	10983	1902	80
ENCFF852ZIK	K562	NR4A1	K562	2959575	15496	25000	15441	5663	145
ENCFF853ULZ	MCF-7	MBD2	K562	2959575	15496	25000	11352	1411	84
ENCFF853YIS	HepG2	ZFP41	K562	2959575	15496	25000	6217	933	40
ENCFF854DNO	HepG2	ZNF230	K562	2959575	15496	25000	15521	2200	105
ENCFF854KWX	HepG2	ZNF740	K562	2959575	15496	25000	11308	1501	97
ENCFF854SNX	K562	ZNF699	K562	2959575	15496	25000	676	146	6
ENCFF854WAP	K562	HNRNPL	K562	2959575	15496	25000	8053	1486	59
ENCFF854ZPK	HepG2	KIAA2018	K562	2959575	15496	25000	3686	579	20
ENCFF855VUF	HepG2	EHMT2	K562	2959575	15496	25000	11365	805	95
ENCFF856AHX	HepG2	ZNF605	K562	2959575	15496	25000	27523	3489	199
ENCFF856QFA	HepG2	ZBTB2	K562	2959575	15496	25000	11506	1680	80
ENCFF856VYW	MCF-7	ZKSCAN1	K562	2959575	15496	25000	4222	245	31
ENCFF857BXY	HepG2	CREBL2	K562	2959575	15496	25000	6108	930	35
ENCFF857LEC	A549	ZNF302	K562	2959575	15496	25000	2825	480	10
ENCFF857LGS	MCF-7	FOSL2	K562	2959575	15496	25000	14118	1282	99
ENCFF858ASA	A549	CREB1	K562	2959575	15496	25000	1875	389	15
ENCFF858SAF	HepG2	THAP9	K562	2959575	15496	25000	21119	3209	166
ENCFF861DOL	MCF-7	ZFX	K562	2959575	15496	25000	23767	2099	180
ENCFF861MUF	HepG2	STAT6	K562	2959575	15496	25000	10726	1651	76
ENCFF861ZJL	K562	MEIS2	K562	2959575	15496	25000	47472	7641	381
ENCFF862DEO	K562	SRSF1	K562	2959575	15496	25000	1170	242	10
ENCFF862UUR	K562	WHSC1	K562	2959575	15496	25000	1610	287	13
ENCFF862WTX	HepG2	SRY	K562	2959575	15496	25000	16052	2059	118
ENCFF862ZEX	HepG2	FOXP1	K562	2959575	15496	25000	29002	2102	236
ENCFF863ZFH	K562	ATF6	K562	2959575	15496	25000	7914	2354	60
ENCFF864XZP	K562	ZNF384	K562	2959575	15496	25000	21370	3616	205
ENCFF865WCB	HepG2	ZNF317	K562	2959575	15496	25000	23285	2627	183
ENCFF866ARI	K562	HMG20A	K562	2959575	15496	25000	14437	4930	125
ENCFF866HGW	HepG2	ZNF282	K562	2959575	15496	25000	1150	21	8
ENCFF866OZW	K562	GTF2I	K562	2959575	15496	25000	23301	2279	192
ENCFF868DTR	HepG2	ZNF142	K562	2959575	15496	25000	14811	2010	106
ENCFF868LEZ	HepG2	AHR	K562	2959575	15496	25000	11699	1844	93
ENCFF868TYP	A549	SIX5	K562	2959575	15496	25000	8327	1643	60
ENCFF869BHB	HepG2	SALL1	K562	2959575	15496	25000	60173	5414	477
ENCFF869RFC	K562	DDIT3	K562	2959575	15496	25000	4135	1166	34
ENCFF870ORM	MCF-7	DPF2	K562	2959575	15496	25000	19937	1352	145
ENCFF871PDU	HepG2	CREM	K562	2959575	15496	25000	29867	3439	242
ENCFF872DSQ	HepG2	ISX	K562	2959575	15496	25000	5201	820	44
ENCFF873OHG	HepG2	PLRG1	K562	2959575	15496	25000	2062	11	18
ENCFF873SVI	MCF-7	MAFK	K562	2959575	15496	25000	12604	580	117
ENCFF873VFI	K562	ZNF319	K562	2959575	15496	25000	7242	1107	71
ENCFF874HXM	HepG2	ZNF772	K562	2959575	15496	25000	22216	2872	160
ENCFF875JMR	K562	CREB5	K562	2959575	15496	25000	1993	788	23
ENCFF876JKA	A549	HEYL	K562	2959575	15496	25000	3096	508	27
ENCFF877ZKU	K562	YBX3	K562	2959575	15496	25000	1793	402	11
ENCFF878TPY	HepG2	ZNF251	K562	2959575	15496	25000	3198	458	20
ENCFF878YXY	HepG2	NCOR1	K562	2959575	15496	25000	24540	2016	198
ENCFF879KUL	HepG2	ZNF720	K562	2959575	15496	25000	1877	304	16
ENCFF879NTL	K562	ARID1B	K562	2959575	15496	25000	53275	11731	430
ENCFF881DAT	K562	ZMIZ1	K562	2959575	15496	25000	11134	4619	95
ENCFF881MMD	K562	ZNF124	K562	2959575	15496	25000	1330	128	9
ENCFF882GQF	HepG2	ZNF589	K562	2959575	15496	25000	10467	1506	74
ENCFF882JOB	HepG2	MXD4	K562	2959575	15496	25000	20493	2844	143
ENCFF882ZEN	K562	MED1	K562	2959575	15496	25000	1499	189	15
ENCFF882ZZZ	MCF-7	CTBP1	K562	2959575	15496	25000	28108	2178	226
ENCFF884MNF	K562	SIN3A	K562	2959575	15496	25000	15671	2687	127
ENCFF885HJI	K562	ZNF668	K562	2959575	15496	25000	4619	1777	37
ENCFF885VKD	HepG2	ATF4	K562	2959575	15496	25000	4798	681	47
ENCFF886BDQ	K562	ETS1	K562	2959575	15496	25000	14161	3310	113
ENCFF886KDK	A549	TAF1	K562	2959575	15496	25000	17234	2997	115
ENCFF886UMM	K562	PRPF4	K562	2959575	15496	25000	7218	1363	61
ENCFF887ZDT	K562	ZNF586	K562	2959575	15496	25000	1635	615	21
ENCFF888CKG	K562	SPI1	K562	2959575	15496	25000	32635	4504	262
ENCFF889QAN	MCF-7	SMARCE1	K562	2959575	15496	25000	15395	1016	120
ENCFF889QYR	K562	SUZ12	K562	2959575	15496	25000	2739	546	23
ENCFF889SKN	HepG2	TAF15	K562	2959575	15496	25000	19968	2142	164
ENCFF889SYG	HepG2	THAP11	K562	2959575	15496	25000	37312	4608	296
ENCFF889XXJ	K562	GABPA	K562	2959575	15496	25000	33646	7953	257
ENCFF890ZHY	HepG2	ELK4	K562	2959575	15496	25000	2496	459	20
ENCFF891OQP	K562	ARID3A	K562	2959575	15496	25000	11386	4216	94
ENCFF893YKY	K562	PPARD	K562	2959575	15496	25000	708	147	9
ENCFF894XVP	HepG2	PHB2	K562	2959575	15496	25000	827	6	3
ENCFF896EHN	HepG2	ZMAT5	K562	2959575	15496	25000	810	117	5
ENCFF896PGF	HepG2	ZSCAN29	K562	2959575	15496	25000	16694	2134	135
ENCFF896QHA	MCF-7	ZNF444	K562	2959575	15496	25000	24330	2882	178
ENCFF898LPA	HepG2	ZNF703	K562	2959575	15496	25000	7511	1027	50
ENCFF898ZHK	HepG2	ZNF619	K562	2959575	15496	25000	11868	1706	73
ENCFF899BJR	K562	ZNF696	K562	2959575	15496	25000	876	315	8
ENCFF902BKY	HepG2	HDAC2	K562	2959575	15496	25000	26516	2571	201
ENCFF902EKZ	HepG2	TCF3	K562	2959575	15496	25000	5314	717	40
ENCFF902PJA	HepG2	KDM2A	K562	2959575	15496	25000	40008	4752	334
ENCFF903IZG	HepG2	ZNF891	K562	2959575	15496	25000	18119	2264	127
ENCFF904DOZ	HepG2	MYBL2	K562	2959575	15496	25000	24433	3266	212
ENCFF904LYG	HepG2	ZSCAN22	K562	2959575	15496	25000	6348	837	46
ENCFF904RTN	K562	E2F1	K562	2959575	15496	25000	10186	2775	86
ENCFF905RSN	K562	ZNF224	K562	2959575	15496	25000	2545	603	22
ENCFF906HIO	HepG2	KDM3A	K562	2959575	15496	25000	18764	2657	143
ENCFF906PUB	K562	THRB	K562	2959575	15496	25000	11193	2806	93
ENCFF906SCU	HepG2	ZBTB49	K562	2959575	15496	25000	3680	545	32
ENCFF906WDG	HepG2	ZNF773	K562	2959575	15496	25000	6698	987	59
ENCFF908MWB	K562	SMARCC2	K562	2959575	15496	25000	14841	6275	132
ENCFF908SNB	K562	ZKSCAN8	K562	2959575	15496	25000	11420	4221	112
ENCFF909XQR	HepG2	RARG	K562	2959575	15496	25000	4041	682	41
ENCFF913YMX	K562	ZNF551	K562	2959575	15496	25000	928	248	13
ENCFF914IWA	HepG2	ATF1	K562	2959575	15496	25000	13982	2103	104
ENCFF916CTU	K562	ZBTB1	K562	2959575	15496	25000	8300	1638	79
ENCFF918BZG	K562	PTTG1	K562	2959575	15496	25000	4329	1344	45
ENCFF918TGZ	HepG2	LBX2	K562	2959575	15496	25000	7047	942	43
ENCFF919ZSN	HepG2	ONECUT1	K562	2959575	15496	25000	36865	1662	280
ENCFF920PLY	HepG2	ZNF777	K562	2959575	15496	25000	21023	2303	179
ENCFF921BXP	K562	STAG1	K562	2959575	15496	25000	11429	1315	85
ENCFF921PQB	HepG2	BRD4	K562	2959575	15496	25000	5036	1011	35
ENCFF921XWH	HepG2	ZFYVE20	K562	2959575	15496	25000	4297	525	26
ENCFF922MYE	K562	POLR2H	K562	2959575	15496	25000	23301	5914	183
ENCFF922RHM	K562	ZNF215	K562	2959575	15496	25000	7312	2295	71
ENCFF924FYI	K562	EWSR1	K562	2959575	15496	25000	1268	132	9
ENCFF924VAH	HepG2	ZNF441	K562	2959575	15496	25000	19278	2283	172
ENCFF925GLW	K562	E2F8	K562	2959575	15496	25000	11415	3753	74
ENCFF926UHP	HepG2	RNF219	K562	2959575	15496	25000	5805	933	43
ENCFF927JRS	HepG2	ZNF263	K562	2959575	15496	25000	27784	2593	205
ENCFF927LFN	HepG2	ZBTB40	K562	2959575	15496	25000	20175	2401	147
ENCFF927NEU	K562	TBPL1	K562	2959575	15496	25000	5983	1884	51
ENCFF927VIS	K562	PREB	K562	2959575	15496	25000	4290	1127	40
ENCFF928BHE	K562	DIDO1	K562	2959575	15496	25000	6657	2036	53
ENCFF928UFW	K562	KDM4B	K562	2959575	15496	25000	393	102	4
ENCFF929XBL	HepG2	CEBPD	K562	2959575	15496	25000	19715	1904	170
ENCFF930FAL	HepG2	ZBTB46	K562	2959575	15496	25000	5266	722	33
ENCFF930WPG	K562	RAD21	K562	2959575	15496	25000	42144	3861	382
ENCFF931JDS	HepG2	YEATS4	K562	2959575	15496	25000	30086	3768	232
ENCFF931LUC	K562	NR0B1	K562	2959575	15496	25000	138	19	0
ENCFF932FVX	K562	ZNF146	K562	2959575	15496	25000	15326	246	120
ENCFF932UJX	MCF-7	SP1	K562	2959575	15496	25000	2019	239	13
ENCFF932ZCO	K562	ZNF280A	K562	2959575	15496	25000	4933	269	45
ENCFF934NEX	K562	SMAD4	K562	2959575	15496	25000	8335	2493	77
ENCFF936WES	K562	RELA	K562	2959575	15496	25000	6528	2964	59
ENCFF937QYU	K562	RBM17	K562	2959575	15496	25000	51	7	0
ENCFF938KVY	HepG2	SP4	K562	2959575	15496	25000	23596	3099	184
ENCFF938PFW	HepG2	MEF2A	K562	2959575	15496	25000	8659	1093	69
ENCFF938ZPZ	K562	E2F7	K562	2959575	15496	25000	2627	961	17
ENCFF941EDY	K562	BCL6	K562	2959575	15496	25000	2835	1064	35
ENCFF942JZO	HepG2	FOXC1	K562	2959575	15496	25000	19425	2632	149
ENCFF942JZR	K562	COPS2	K562	2959575	15496	25000	31	8	1
ENCFF942VGF	K562	RBBP5	K562	2959575	15496	25000	24718	5736	211
ENCFF944IDN	HepG2	MAFG	K562	2959575	15496	25000	3591	560	26
ENCFF944LWS	K562	BRF2	K562	2959575	15496	25000	47	11	0
ENCFF945IST	K562	ZNF57	K562	2959575	15496	25000	2142	679	21
ENCFF946CTR	K562	NR2C2	K562	2959575	15496	25000	9766	2387	72
ENCFF946LHJ	HepG2	TBX2	K562	2959575	15496	25000	43822	4563	355
ENCFF947AEO	K562	CHD2	K562	2959575	15496	25000	9807	2291	68
ENCFF948XVV	HepG2	IKZF4	K562	2959575	15496	25000	9794	1332	73
ENCFF950HXZ	HepG2	BATF2	K562	2959575	15496	25000	7554	1072	69
ENCFF950IYB	K562	CREB3	K562	2959575	15496	25000	10735	4295	112
ENCFF951CCL	HepG2	CBFB	K562	2959575	15496	25000	16309	2394	110
ENCFF951KHS	K562	POLR2AphosphoS2	K562	2959575	15496	25000	8918	1336	75
ENCFF951QPJ	HepG2	CEBPG	K562	2959575	15496	25000	41852	3181	362
ENCFF952WKN	K562	ARHGAP35	K562	2959575	15496	25000	3295	730	32
ENCFF953FNE	HepG2	FUBP3	K562	2959575	15496	25000	7750	1132	62
ENCFF954EXR	HepG2	PITX1	K562	2959575	15496	25000	29345	3120	261
ENCFF955LND	HepG2	GPN1	K562	2959575	15496	25000	2447	365	18
ENCFF955QCD	K562	TRIP13	K562	2959575	15496	25000	1556	461	9
ENCFF956MGE	K562	PCBP1	K562	2959575	15496	25000	10979	1304	87
ENCFF957CVJ	K562	FOXJ2	K562	2959575	15496	25000	15372	4494	111
ENCFF958FYM	HepG2	MNX1	K562	2959575	15496	25000	35705	3909	281
ENCFF958OUE	HepG2	YY1	K562	2959575	15496	25000	23464	3163	185
ENCFF959TJF	HepG2	ZNF296	K562	2959575	15496	25000	6432	780	50
ENCFF959ZKZ	K562	ZNF707	K562	2959575	15496	25000	3192	744	32
ENCFF960SMD	K562	NR3C1	K562	2959575	15496	25000	2521	818	19
ENCFF963QEL	HepG2	ZNF552	K562	2959575	15496	25000	8375	1205	58
ENCFF964FPZ	HepG2	ZNF281	K562	2959575	15496	25000	22570	2461	184
ENCFF965BNM	HepG2	ZNF136	K562	2959575	15496	25000	10927	1577	89
ENCFF967URJ	K562	TBL1XR1	K562	2959575	15496	25000	15473	6457	136
ENCFF970MPY	MCF-7	NRF1	K562	2959575	15496	25000	5781	953	39
ENCFF970QKS	K562	CREB1	K562	2959575	15496	25000	18545	4531	151
ENCFF971VQT	HepG2	ZMYM3	K562	2959575	15496	25000	11910	833	100
ENCFF971YTJ	K562	SMAD5	K562	2959575	15496	25000	21638	4464	179
ENCFF972FNO	MCF-7	MLLT1	K562	2959575	15496	25000	2727	287	21
ENCFF972OBR	K562	NFATC3	K562	2959575	15496	25000	11353	4397	86
ENCFF974IPP	K562	FOXP4	K562	2959575	15496	25000	6531	1784	50
ENCFF974NTF	HepG2	NCOA2	K562	2959575	15496	25000	31792	3116	283
ENCFF974SGQ	HepG2	HOMEZ	K562	2959575	15496	25000	26904	2757	222
ENCFF975UOJ	MCF-7	MTA3	K562	2959575	15496	25000	2668	348	25
ENCFF975YZR	HepG2	ZNF672	K562	2959575	15496	25000	3277	424	24
ENCFF976LBY	HepG2	MAF1	K562	2959575	15496	25000	7744	1263	61
ENCFF978GOF	HepG2	ZNF205	K562	2959575	15496	25000	18987	2444	153
ENCFF979NKM	K562	ZNF830	K562	2959575	15496	25000	3404	787	25
ENCFF981ISM	K562	PHF8	K562	2959575	15496	25000	29347	5962	248
ENCFF981WJF	HepG2	ZMAT3	K562	2959575	15496	25000	18918	2467	151
ENCFF983LFS	K562	RBM39	K562	2959575	15496	25000	3195	1063	23
ENCFF985QBS	K562	CHD4	K562	2959575	15496	25000	5619	1242	43
ENCFF985SRX	HepG2	WIZ	K562	2959575	15496	25000	10263	1245	57
ENCFF986ZVU	HepG2	THAP7	K562	2959575	15496	25000	12094	1644	101
ENCFF987DPX	K562	RBM22	K562	2959575	15496	25000	12858	1298	107
ENCFF987FJR	K562	GTF2B	K562	2959575	15496	25000	1921	747	17
